np1;np2;np3;np4;ns1;ns2;ns3;ns4;ni1;ni2;ni3;ni4;nh1;nh2;nh3;nh4;series;cost
4;4;1;0;4;3;1;0;4;4;3;0;4;4;3;0;0.9999996427000319;63.0
4;4;1;0;4;4;2;0;4;4;3;0;4;4;3;0;0.9999997080000208;65.0
4;4;1;0;4;3;3;0;4;4;3;0;4;4;3;0;0.9999998303000001;65.0
4;4;1;0;4;4;4;0;4;4;3;0;4;4;3;0;0.9999998304000001;67.0
4;4;1;0;3;2;1;0;4;4;3;0;4;4;3;0;0.9999992776000938;61.0
4;4;1;0;3;3;1;0;4;4;3;0;4;4;3;0;0.9999996226000353;62.0
4;4;1;0;2;2;1;0;4;4;3;0;4;4;3;0;0.9999988715001626;60.0
4;4;1;0;4;4;1;0;4;4;3;0;4;4;3;0;0.9999996614000287;64.0
4;4;1;0;4;2;1;0;4;4;3;0;4;4;3;0;0.9999993143000876;62.0
4;4;1;0;3;3;3;0;4;4;3;0;4;4;3;0;0.9999998302;64.0
4;2;1;0;4;4;3;0;4;4;3;0;4;4;3;0;0.9999994832000003;64.0
4;2;1;0;3;2;2;0;4;4;3;0;4;4;3;0;0.9999991901001518;60.0
4;2;1;0;3;3;0;0;4;4;3;0;4;4;3;0;0.9999988995003019;57.0
4;2;1;0;3;3;2;0;4;4;3;0;4;4;3;0;0.9999993488000697;61.0
4;2;1;0;4;3;0;0;4;4;3;0;4;4;3;0;0.9999990776002098;58.0
4;2;1;0;4;2;2;0;4;4;3;0;4;4;3;0;0.9999992035001448;61.0
4;2;1;0;4;3;2;0;4;4;3;0;4;4;3;0;0.9999993550000665;62.0
4;2;1;0;4;4;0;0;4;4;3;0;4;4;3;0;0.999999239900126;59.0
4;2;1;0;2;2;2;0;4;4;3;0;4;4;3;0;0.9999990036002482;59.0
4;2;1;0;4;3;1;0;4;4;3;0;4;4;3;0;0.9999992956000973;61.0
4;2;1;0;4;4;2;0;4;4;3;0;4;4;3;0;0.9999993609000635;63.0
4;2;1;0;4;3;3;0;4;4;3;0;4;4;3;0;0.9999994832000003;63.0
4;2;1;0;4;4;4;0;4;4;3;0;4;4;3;0;0.9999994833000002;65.0
4;2;1;0;3;2;1;0;4;4;3;0;4;4;3;0;0.9999989305002859;59.0
4;2;1;0;3;3;1;0;4;4;3;0;4;4;3;0;0.9999992755001076;60.0
4;2;1;0;2;2;1;0;4;4;3;0;4;4;3;0;0.9999985244004956;58.0
4;2;1;0;4;4;1;0;4;4;3;0;4;4;3;0;0.9999993143000876;62.0
4;2;1;0;4;2;1;0;4;4;3;0;4;4;3;0;0.9999989672002669;60.0
4;2;1;0;3;3;3;0;4;4;3;0;4;4;3;0;0.9999994831000003;62.0
3;3;3;0;4;4;3;0;4;4;3;0;4;4;3;0;0.9999999990999999;66.0
3;3;3;0;3;2;2;0;4;4;3;0;4;4;3;0;0.9999997060000002;62.0
3;3;3;0;3;3;0;0;4;4;3;0;4;4;3;0;0.9999994154000004;59.0
3;3;3;0;3;3;2;0;4;4;3;0;4;4;3;0;0.9999998647;63.0
3;3;3;0;4;3;0;0;4;4;3;0;4;4;3;0;0.9999995935000002;60.0
3;3;3;0;4;2;2;0;4;4;3;0;4;4;3;0;0.9999997194000002;63.0
3;3;3;0;4;3;2;0;4;4;3;0;4;4;3;0;0.9999998709000001;64.0
3;3;3;0;4;4;0;0;4;4;3;0;4;4;3;0;0.9999997558000001;61.0
3;3;3;0;2;2;2;0;4;4;3;0;4;4;3;0;0.9999995195000003;61.0
3;3;3;0;4;3;1;0;4;4;3;0;4;4;3;0;0.9999998115000001;63.0
3;3;3;0;4;4;2;0;4;4;3;0;4;4;3;0;0.9999998768;65.0
3;3;3;0;4;3;3;0;4;4;3;0;4;4;3;0;0.9999999990999999;65.0
3;3;3;0;4;4;4;0;4;4;3;0;4;4;3;0;0.9999999991999999;67.0
3;3;3;0;3;2;1;0;4;4;3;0;4;4;3;0;0.9999994464000003;61.0
3;3;3;0;3;3;1;0;4;4;3;0;4;4;3;0;0.9999997914000001;62.0
3;3;3;0;2;2;1;0;4;4;3;0;4;4;3;0;0.9999990403000006;60.0
3;3;3;0;4;4;1;0;4;4;3;0;4;4;3;0;0.9999998302;64.0
3;3;3;0;4;2;1;0;4;4;3;0;4;4;3;0;0.9999994831000003;62.0
3;3;3;0;3;3;3;0;4;4;3;0;4;4;3;0;0.9999999989999999;64.0
4;4;3;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999997061000003;64.0
4;4;3;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999994130000864;60.0
4;4;3;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999991224001717;57.0
4;4;3;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999995717000397;61.0
4;4;3;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999993005001194;58.0
4;4;3;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999994264000824;61.0
4;4;3;0;4;3;2;0;3;2;2;0;4;4;3;0;0.999999577900038;62.0
4;4;3;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999994628000717;59.0
4;4;3;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999992265001412;59.0
4;4;3;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999995185000554;61.0
4;4;3;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999995838000362;63.0
4;4;3;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999997061000003;63.0
4;4;3;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999997062000002;65.0
4;4;3;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999991534001627;59.0
4;4;3;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999994984000613;60.0
4;4;3;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999987473002819;58.0
4;4;3;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999995372000499;62.0
4;4;3;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999991901001519;60.0
4;4;3;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999997060000003;62.0
3;2;2;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999994130000863;60.0
3;2;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999991199002584;56.0
3;2;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999988293004288;53.0
3;2;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999992786001651;57.0
3;2;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999990074003243;54.0
3;2;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999991333002505;57.0
3;2;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999992848001616;58.0
3;2;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999991697002291;55.0
3;2;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999989334003678;55.0
3;2;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999992254001965;57.0
3;2;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.999999290700158;59.0
3;2;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999994130000863;59.0
3;2;2;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999994131000863;61.0
3;2;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999988603004106;55.0
3;2;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999992053002082;56.0
3;2;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.999998454200649;54.0
3;2;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999992441001855;58.0
3;2;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999988970003891;56.0
3;2;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999994129000864;58.0
3;3;0;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999991224001717;57.0
3;3;0;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999988293004289;53.0
3;3;0;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999985387006839;50.0
3;3;0;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999989880002896;54.0
3;3;0;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999987168005275;51.0
3;3;0;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999988427004172;54.0
3;3;0;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999989942002843;55.0
3;3;0;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999988791003851;52.0
3;3;0;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999986428005926;52.0
3;3;0;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999989348003363;54.0
3;3;0;0;4;4;2;0;3;2;2;0;4;4;3;0;0.999999000100279;56.0
3;3;0;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999991224001717;56.0
3;3;0;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999991225001716;58.0
3;3;0;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999985697006567;52.0
3;3;0;0;3;3;1;0;3;2;2;0;4;4;3;0;0.999998914700354;53.0
3;3;0;0;2;2;1;0;3;2;2;0;4;4;3;0;0.999998163601013;51.0
3;3;0;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999989535003199;55.0
3;3;0;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999986064006244;53.0
3;3;0;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999991223001717;55.0
3;3;2;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999995717000397;61.0
3;3;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999992786001652;57.0
3;3;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999989880002896;54.0
3;3;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999994373000972;58.0
3;3;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999991661002133;55.0
3;3;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999992920001595;58.0
3;3;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999994435000946;59.0
3;3;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999993284001438;56.0
3;3;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999990921002451;56.0
3;3;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.99999938410012;58.0
3;3;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.999999449400092;60.0
3;3;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999995717000397;60.0
3;3;2;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999995718000396;62.0
3;3;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999990190002763;56.0
3;3;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999993640001287;57.0
3;3;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999986129004502;55.0
3;3;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.999999402800112;59.0
3;3;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999990557002606;57.0
3;3;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999995716000397;59.0
4;3;0;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999993005001193;58.0
4;3;0;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999990074003243;54.0
4;3;0;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999987168005275;51.0
4;3;0;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999991661002133;55.0
4;3;0;0;4;3;0;0;3;2;2;0;4;4;3;0;0.999998894900403;52.0
4;3;0;0;4;2;2;0;3;2;2;0;4;4;3;0;0.999999020800315;55.0
4;3;0;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999991723002091;56.0
4;3;0;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999990572002895;53.0
4;3;0;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999988209004548;53.0
4;3;0;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999991129002506;55.0
4;3;0;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999991782002049;57.0
4;3;0;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999993005001193;57.0
4;3;0;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999993006001193;59.0
4;3;0;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999987478005059;53.0
4;3;0;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999990928002647;54.0
4;3;0;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999983417007898;52.0
4;3;0;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999991316002375;56.0
4;3;0;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999987845004802;54.0
4;3;0;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999993004001194;56.0
4;2;2;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999994264000824;61.0
4;2;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999991333002506;57.0
4;2;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999988427004172;54.0
4;2;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999992920001595;58.0
4;2;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.999999020800315;55.0
4;2;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999991467002429;58.0
4;2;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.999999298200156;59.0
4;2;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.999999183100222;56.0
4;2;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999989468003575;56.0
4;2;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.99999923880019;58.0
4;2;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999993041001526;60.0
4;2;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999994264000824;60.0
4;2;2;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999994265000824;62.0
4;2;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999988737003994;56.0
4;2;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999992187002016;57.0
4;2;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999984676006323;55.0
4;2;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999992575001793;59.0
4;2;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999989104003784;57.0
4;2;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999994263000825;59.0
4;3;2;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999995779000379;62.0
4;3;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999992848001616;58.0
4;3;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999989942002842;55.0
4;3;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999994435000945;59.0
4;3;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.999999172300209;56.0
4;3;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.999999298200156;59.0
4;3;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.999999449700092;60.0
4;3;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999993346001405;57.0
4;3;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999990983002403;57.0
4;3;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999993903001171;59.0
4;3;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999994556000895;61.0
4;3;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999995779000379;61.0
4;3;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999990252002711;57.0
4;3;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999993702001255;58.0
4;3;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999986191004424;56.0
4;3;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999994090001092;60.0
4;3;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999990619002557;58.0
4;3;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999995778000379;60.0
4;4;0;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999994628000717;59.0
4;4;0;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999991697002292;55.0
4;4;0;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999988791003851;52.0
4;4;0;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999993284001438;56.0
4;4;0;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999990572002895;53.0
4;4;0;0;4;2;2;0;3;2;2;0;4;4;3;0;0.999999183100222;56.0
4;4;0;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999993346001406;57.0
4;4;0;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999992195002023;54.0
4;4;0;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999989832003293;54.0
4;4;0;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999992752001724;56.0
4;4;0;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999993405001374;58.0
4;4;0;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999994628000717;58.0
4;4;0;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999994629000716;60.0
4;4;0;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999989101003685;54.0
4;4;0;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999992551001833;55.0
4;4;0;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999985040005867;53.0
4;4;0;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999992939001624;57.0
4;4;0;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999989468003488;55.0
4;4;0;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999994627000717;57.0
2;2;2;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999992265001411;59.0
2;2;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999989334003678;55.0
2;2;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999986428005925;52.0
2;2;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999990921002451;56.0
2;2;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999988209004548;53.0
2;2;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999989468003575;56.0
2;2;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999990983002403;57.0
2;2;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999989832003292;54.0
2;2;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.999998746900512;54.0
2;2;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999990389002862;56.0
2;2;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999991042002356;58.0
2;2;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999992265001411;58.0
2;2;2;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999992266001411;60.0
2;2;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999986738005685;54.0
2;2;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999990188003017;55.0
2;2;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999982677008826;53.0
2;2;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999990576002717;57.0
2;2;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999987105005401;55.0
2;2;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999992264001412;57.0
4;3;1;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999995185000553;61.0
4;3;1;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999992254001965;57.0
4;3;1;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999989348003362;54.0
4;3;1;0;3;3;2;0;3;2;2;0;4;4;3;0;0.99999938410012;58.0
4;3;1;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999991129002505;55.0
4;3;1;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999992388001899;58.0
4;3;1;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999993903001171;59.0
4;3;1;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999992752001724;56.0
4;3;1;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999990389002862;56.0
4;3;1;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999993309001456;58.0
4;3;1;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999993962001141;60.0
4;3;1;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999995185000553;60.0
4;3;1;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999995186000552;62.0
4;3;1;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999989658003213;56.0
4;3;1;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999993108001552;57.0
4;3;1;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999985597005168;55.0
4;3;1;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999993496001366;59.0
4;3;1;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999990025003037;57.0
4;3;1;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999995184000553;59.0
4;4;2;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999992907001581;59.0
4;4;2;0;3;3;0;0;3;2;2;0;4;4;3;0;0.999999000100279;56.0
4;4;2;0;3;3;2;0;3;2;2;0;4;4;3;0;0.999999449400092;60.0
4;4;2;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999991782002049;57.0
4;4;2;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999993041001526;60.0
4;4;2;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999994556000895;61.0
4;4;2;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999993405001373;58.0
4;4;2;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999991042002357;58.0
4;4;2;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999993962001142;60.0
4;4;2;0;4;4;2;0;3;2;2;0;4;4;3;0;0.999999461500087;62.0
4;4;2;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999995838000362;62.0
4;4;2;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999990311002661;58.0
4;4;2;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999993761001226;59.0
4;4;2;0;2;2;1;0;3;2;2;0;4;4;3;0;0.999998625000435;57.0
4;4;2;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999994149001065;61.0
4;4;2;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999990678002508;59.0
4;4;2;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999995837000362;61.0
4;3;3;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999994130000864;59.0
4;3;3;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999991224001717;56.0
4;3;3;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999995717000397;60.0
4;3;3;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999993005001194;57.0
4;3;3;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999994264000824;60.0
4;3;3;0;4;3;2;0;3;2;2;0;4;4;3;0;0.999999577900038;61.0
4;3;3;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999994628000717;58.0
4;3;3;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999992265001412;58.0
4;3;3;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999995185000554;60.0
4;3;3;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999995838000362;62.0
4;3;3;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999997061000003;62.0
4;3;3;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999991534001627;58.0
4;3;3;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999994984000613;59.0
4;3;3;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999987473002819;57.0
4;3;3;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999995372000499;61.0
4;3;3;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999991901001519;59.0
4;3;3;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999997060000003;61.0
4;4;4;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999994131000863;61.0
4;4;4;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999991225001715;58.0
4;4;4;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999995718000396;62.0
4;4;4;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999993006001192;59.0
4;4;4;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999994265000823;62.0
4;4;4;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999994629000716;60.0
4;4;4;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999992266001411;60.0
4;4;4;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999995186000553;62.0
4;4;4;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999991535001624;60.0
4;4;4;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999994985000612;61.0
4;4;4;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999987474002817;59.0
4;4;4;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999991902001517;61.0
3;2;1;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999991534001627;59.0
3;2;1;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999988603004107;55.0
3;2;1;0;3;3;0;0;3;2;2;0;4;4;3;0;0.9999985697006566;52.0
3;2;1;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999990190002763;56.0
3;2;1;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999987478005059;53.0
3;2;1;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999988737003994;56.0
3;2;1;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999990252002712;57.0
3;2;1;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999989101003685;54.0
3;2;1;0;2;2;2;0;3;2;2;0;4;4;3;0;0.9999986738005686;54.0
3;2;1;0;4;3;1;0;3;2;2;0;4;4;3;0;0.9999989658003214;56.0
3;2;1;0;4;4;2;0;3;2;2;0;4;4;3;0;0.9999990311002661;58.0
3;2;1;0;4;3;3;0;3;2;2;0;4;4;3;0;0.9999991534001627;58.0
3;2;1;0;4;4;4;0;3;2;2;0;4;4;3;0;0.9999991535001626;60.0
3;2;1;0;3;2;1;0;3;2;2;0;4;4;3;0;0.9999986007006304;54.0
3;2;1;0;3;3;1;0;3;2;2;0;4;4;3;0;0.9999989457003384;55.0
3;2;1;0;2;2;1;0;3;2;2;0;4;4;3;0;0.9999981946009742;53.0
3;2;1;0;4;4;1;0;3;2;2;0;4;4;3;0;0.9999989845003056;57.0
3;2;1;0;4;2;1;0;3;2;2;0;4;4;3;0;0.9999986374005994;55.0
3;2;1;0;3;3;3;0;3;2;2;0;4;4;3;0;0.9999991533001626;57.0
3;3;1;0;4;4;3;0;3;2;2;0;4;4;3;0;0.9999994984000613;60.0
3;3;1;0;3;2;2;0;3;2;2;0;4;4;3;0;0.9999992053002084;56.0
3;3;1;0;3;3;0;0;3;2;2;0;4;4;3;0;0.999998914700354;53.0
3;3;1;0;3;3;2;0;3;2;2;0;4;4;3;0;0.9999993640001287;57.0
3;3;1;0;4;3;0;0;3;2;2;0;4;4;3;0;0.9999990928002647;54.0
3;3;1;0;4;2;2;0;3;2;2;0;4;4;3;0;0.9999992187002016;57.0
3;3;1;0;4;3;2;0;3;2;2;0;4;4;3;0;0.9999993702001256;58.0
3;3;1;0;4;4;0;0;3;2;2;0;4;4;3;0;0.9999992551001833;55.0
